,Pointing_mean,Relevance Rank_mean,Relevance Mass_mean,AuC_mean,Pointing_std,Relevance Rank_std,Relevance Mass_std,AuC_std,transformer,epochs,Datasets,Typ,Generation,models,method,tsr
1040,0.65,0.5771111111111111,0.5728200165186105,0.7460914756944445,0.48936048492959294,0.2780105223769538,0.2671559881336278,0.2593453906923367,,,SimulatedTrainingData_Middle_NARMA_F_50_TS_50.npy,Middle,NARMA,CNN,FO,True
1041,0.4,0.3788888888888889,0.3844021308638233,0.5285956250000001,0.5026246899500346,0.05251442451675717,0.04910858531437077,0.059890354646922946,,,SimulatedTrainingData_Middle_NARMA_F_50_TS_50.npy,Middle,NARMA,CNN,SG,True
1042,0.45,0.384,0.38126564089004966,0.5253128472222223,0.5104177855340405,0.056122718966079586,0.04209738606276219,0.05267809084478067,,,SimulatedTrainingData_Middle_NARMA_F_50_TS_50.npy,Middle,NARMA,CNN,GS,True
1043,0.65,0.5851111111111111,0.5741371361859131,0.7578004861111112,0.48936048492959294,0.27784195749801505,0.26425491700686177,0.2584606993110439,,,SimulatedTrainingData_Middle_NARMA_F_50_TS_50.npy,Middle,NARMA,CNN,IG,True
1044,0.55,0.5559444444444444,0.5254551974359127,0.7266064409722222,0.5104177855340405,0.23466766209030415,0.22163875244111958,0.2284378899302832,,,SimulatedTrainingData_Middle_NARMA_F_50_TS_50.npy,Middle,NARMA,CNN,GRAD,True
1045,0.75,0.22972222222222222,0.2949042398455831,0.3749107638888889,0.4442616583193193,0.03660170570204202,0.027056388871920363,0.046803341490145055,authentic_opposing_information,100,SimulatedTrainingData_Middle_Harmonic_F_50_TS_50.npy,Middle,Harmonic,LSTM,,
1046,0.1,0.42077777777777775,0.6,,0.30779350562554625,0.0023939494881986914,0.0,,,,SimulatedTrainingData_Middle_Harmonic_F_50_TS_50.npy,Middle,Harmonic,LSTM,FO,False
1047,0.05,0.3622222222222222,0.34276391692401326,0.5205346527777778,0.22360679774997894,0.051943388987619674,0.06070273169387148,0.048540493255180894,,,SimulatedTrainingData_Middle_Harmonic_F_50_TS_50.npy,Middle,Harmonic,LSTM,SG,False
1048,0.0,0.3621111111111111,0.24389936375697802,0.5085983333333333,0.0,0.05317337122477196,0.10758956720247516,0.057098239923979624,,,SimulatedTrainingData_Middle_Harmonic_F_50_TS_50.npy,Middle,Harmonic,LSTM,GS,False
1049,0.0,0.3757777777777777,0.26090938472998143,0.5225381944444445,0.0,0.05468154601859531,0.11176006618085117,0.05826280853442546,,,SimulatedTrainingData_Middle_Harmonic_F_50_TS_50.npy,Middle,Harmonic,LSTM,IG,False
1050,0.0,0.23805555555555555,0.0920917285462977,0.37327890625000004,0.0,0.04291653655424173,0.07591838438230702,0.04460224428088923,,,SimulatedTrainingData_Middle_Harmonic_F_50_TS_50.npy,Middle,Harmonic,LSTM,GRAD,False
1051,0.05,0.4176666666666667,0.24249017338324994,,0.22360679774997894,0.010176480419879563,0.34293289194079535,,,,SimulatedTrainingData_Middle_Harmonic_F_50_TS_50.npy,Middle,Harmonic,LSTM,FO,True
1052,0.4,0.35783333333333334,0.3342324434159565,0.4935050868055556,0.5026246899500346,0.04226140840856778,0.06769533014917122,0.03299021383809214,,,SimulatedTrainingData_Middle_Harmonic_F_50_TS_50.npy,Middle,Harmonic,LSTM,SG,True
1053,0.4,0.3595,0.38829085030373783,0.48537572916666666,0.5026246899500346,0.047917618009032124,0.22215778035639377,0.0369133409504988,,,SimulatedTrainingData_Middle_Harmonic_F_50_TS_50.npy,Middle,Harmonic,LSTM,GS,True
1054,0.1,0.3572222222222222,0.2585983673541132,0.49414506944444436,0.30779350562554625,0.10132359910155575,0.18254907980651783,0.1017309847469744,,,SimulatedTrainingData_Middle_Harmonic_F_50_TS_50.npy,Middle,Harmonic,LSTM,IG,True
1055,0.0,0.3031666666666667,0.2165904212029685,0.44165517361111106,0.0,0.13224766328538456,0.1451036969965689,0.12990718362874848,,,SimulatedTrainingData_Middle_Harmonic_F_50_TS_50.npy,Middle,Harmonic,LSTM,GRAD,True
1056,0.4,0.2527222222222223,0.29733827341344166,0.3966056423611111,0.5026246899500346,0.10622929030290379,0.0685511116616552,0.12376642321477885,authentic_opposing_information,100,SimulatedTrainingData_Middle_Harmonic_F_50_TS_50.npy,Middle,Harmonic,CNN,,
1057,1.0,0.495,0.47438521678465195,0.6630729166666668,0.0,0.05851475547404376,0.041454001869039,0.07042376673823174,,,SimulatedTrainingData_Middle_Harmonic_F_50_TS_50.npy,Middle,Harmonic,CNN,FO,False
1058,0.0,0.48266666666666663,0.42185936155269366,0.6501286284722223,0.0,0.14810713857348756,0.09725140928135069,0.15483077682839197,,,SimulatedTrainingData_Middle_Harmonic_F_50_TS_50.npy,Middle,Harmonic,CNN,SG,False
1059,0.25,0.4684444444444445,0.4257348288187909,0.6314903819444445,0.4442616583193193,0.11314190920226563,0.10727561591152412,0.11228260202558993,,,SimulatedTrainingData_Middle_Harmonic_F_50_TS_50.npy,Middle,Harmonic,CNN,GS,False
1060,0.0,0.49444444444444446,0.4443306325081666,0.657920451388889,0.0,0.061765239166789714,0.05976526373686147,0.056400019056767975,,,SimulatedTrainingData_Middle_Harmonic_F_50_TS_50.npy,Middle,Harmonic,CNN,IG,False
1061,0.05,0.39522222222222225,0.3555146097269901,0.5471744444444445,0.22360679774997894,0.1860125339003563,0.12793528775245727,0.19930773664278684,,,SimulatedTrainingData_Middle_Harmonic_F_50_TS_50.npy,Middle,Harmonic,CNN,GRAD,False
1062,0.25,0.26099999999999995,0.2822428642236442,0.4340099826388889,0.4442616583193193,0.18637923428686826,0.21059038886201212,0.2069655993283995,,,SimulatedTrainingData_Middle_Harmonic_F_50_TS_50.npy,Middle,Harmonic,CNN,FO,True
1063,0.4,0.3712222222222222,0.3714312077730684,0.5140219097222222,0.5026246899500346,0.042154300554399775,0.03694489592007952,0.042220671587116294,,,SimulatedTrainingData_Middle_Harmonic_F_50_TS_50.npy,Middle,Harmonic,CNN,SG,True
1064,0.25,0.35005555555555556,0.35482274480809267,0.49918739583333327,0.4442616583193193,0.04696849620892024,0.04093528229277301,0.05083222479771216,,,SimulatedTrainingData_Middle_Harmonic_F_50_TS_50.npy,Middle,Harmonic,CNN,GS,True
1065,0.55,0.2876666666666667,0.3399721604939992,0.4569872222222222,0.5104177855340405,0.18684616126430664,0.24038166789599713,0.20192100996923432,,,SimulatedTrainingData_Middle_Harmonic_F_50_TS_50.npy,Middle,Harmonic,CNN,IG,True
1066,0.45,0.21894444444444444,0.2673300913480946,0.38187081597222217,0.5104177855340405,0.1729894155193935,0.21980525753641073,0.17615659013083687,,,SimulatedTrainingData_Middle_Harmonic_F_50_TS_50.npy,Middle,Harmonic,CNN,GRAD,True
1067,0.35,0.5261111111111111,0.40842398736338054,0.6282664756944445,0.48936048492959283,0.09712401054477462,0.04821043532030304,0.11777242375203642,authentic_opposing_information,100,SimulatedTrainingData_Middle_CAR_F_50_TS_50.npy,Middle,CAR,LSTM,,
1068,0.8,0.394,0.4249293197766181,0.5304947916666667,0.41039134083406165,0.06748176178893858,0.08470750473042206,0.07244255225324786,,,SimulatedTrainingData_Middle_CAR_F_50_TS_50.npy,Middle,CAR,LSTM,FO,False
1069,0.05,0.3010555555555555,0.3042805174716008,0.44939100694444445,0.22360679774997894,0.040533279149958655,0.03663691799010386,0.05454183780431937,,,SimulatedTrainingData_Middle_CAR_F_50_TS_50.npy,Middle,CAR,LSTM,SG,False
1070,0.05,0.3448333333333333,0.29654957726108494,0.482590625,0.22360679774997894,0.03900696360749633,0.07024039105887173,0.03891472157847432,,,SimulatedTrainingData_Middle_CAR_F_50_TS_50.npy,Middle,CAR,LSTM,GS,False
1071,0.0,0.3498888888888889,0.2848611310323964,0.4894614236111111,0.0,0.0353831712953514,0.06259425342905015,0.03774813738503375,,,SimulatedTrainingData_Middle_CAR_F_50_TS_50.npy,Middle,CAR,LSTM,IG,False
1072,0.0,0.20155555555555554,0.11414457089449884,0.34927446180555555,0.0,0.06669531548176735,0.07531197894836922,0.059976881558065756,,,SimulatedTrainingData_Middle_CAR_F_50_TS_50.npy,Middle,CAR,LSTM,GRAD,False
1073,0.1,0.38449999999999995,0.37626752929544083,0.5314593229166666,0.30779350562554625,0.1413066633227719,0.24100657757553431,0.14535894424026663,,,SimulatedTrainingData_Middle_CAR_F_50_TS_50.npy,Middle,CAR,LSTM,FO,True
1074,0.25,0.35827777777777775,0.35866539585540197,0.5014850347222223,0.4442616583193193,0.061936976708753415,0.08487831395839414,0.06423559675646567,,,SimulatedTrainingData_Middle_CAR_F_50_TS_50.npy,Middle,CAR,LSTM,SG,True
1075,0.4,0.3718888888888888,0.3613408051933778,0.5214068229166666,0.5026246899500346,0.0428729479814018,0.14797011561466014,0.039309145993397514,,,SimulatedTrainingData_Middle_CAR_F_50_TS_50.npy,Middle,CAR,LSTM,GS,True
1076,0.2,0.4482777777777778,0.4442677430790048,0.5875349305555556,0.41039134083406165,0.15893998892026107,0.20430719558757815,0.14661921605379385,,,SimulatedTrainingData_Middle_CAR_F_50_TS_50.npy,Middle,CAR,LSTM,IG,True
1077,0.1,0.3988333333333333,0.36688546383748105,0.5439529166666667,0.30779350562554625,0.1528675334432614,0.225680656944048,0.14450939858069242,,,SimulatedTrainingData_Middle_CAR_F_50_TS_50.npy,Middle,CAR,LSTM,GRAD,True
1078,0.2,0.4262222222222222,0.3486018968564576,0.5629189930555556,0.4103913408340617,0.33246698331827046,0.16613916716894478,0.34984199970568886,authentic_opposing_information,100,SimulatedTrainingData_Middle_CAR_F_50_TS_50.npy,Middle,CAR,CNN,,
1079,1.0,0.5999999999999999,0.559384551529057,0.7950520833333334,0.0,1.1390647892519134e-16,0.00905583914203491,0.013627322720360529,,,SimulatedTrainingData_Middle_CAR_F_50_TS_50.npy,Middle,CAR,CNN,FO,False
1080,0.95,0.6647777777777779,0.542645013342969,0.8249545659722222,0.22360679774997902,0.011280002949321978,0.01001064926947242,0.01171966716536264,,,SimulatedTrainingData_Middle_CAR_F_50_TS_50.npy,Middle,CAR,CNN,SG,False
1081,1.0,0.6547222222222222,0.619831791207066,0.8005713194444445,0.0,0.04185415905593377,0.031027715762969726,0.036725612851528824,,,SimulatedTrainingData_Middle_CAR_F_50_TS_50.npy,Middle,CAR,CNN,GS,False
1082,0.95,0.575,0.5776477982942847,0.7297954166666667,0.22360679774997902,0.03385075987506864,0.026767824126411946,0.030254934515724273,,,SimulatedTrainingData_Middle_CAR_F_50_TS_50.npy,Middle,CAR,CNN,IG,False
1083,0.8,0.6112777777777778,0.5102366021749293,0.7767280034722223,0.41039134083406165,0.016489408260920758,0.007130738014230858,0.014021446801176656,,,SimulatedTrainingData_Middle_CAR_F_50_TS_50.npy,Middle,CAR,CNN,GRAD,False
1084,0.6,0.5545555555555556,0.5395200558033807,0.72958359375,0.5026246899500346,0.22521952326168268,0.21479056510544534,0.21187466194221471,,,SimulatedTrainingData_Middle_CAR_F_50_TS_50.npy,Middle,CAR,CNN,FO,True
1085,0.65,0.4013333333333334,0.39926879263457726,0.5404524652777777,0.4893604849295929,0.06678605294592702,0.054404254534600655,0.07174155859024299,,,SimulatedTrainingData_Middle_CAR_F_50_TS_50.npy,Middle,CAR,CNN,SG,True
1086,0.35,0.39644444444444443,0.3915153479130562,0.5355261805555556,0.4893604849295929,0.0395172296093413,0.03224511500771808,0.032567834589619996,,,SimulatedTrainingData_Middle_CAR_F_50_TS_50.npy,Middle,CAR,CNN,GS,True
1087,0.5,0.6205555555555555,0.5870832518261192,0.789776076388889,0.512989176042577,0.20093947637135035,0.18920159900687533,0.18035103554033627,,,SimulatedTrainingData_Middle_CAR_F_50_TS_50.npy,Middle,CAR,CNN,IG,True
1088,0.65,0.4642777777777778,0.4548448778809844,0.6491598611111111,0.4893604849295929,0.18541430173492351,0.166476105810443,0.18266679915630035,,,SimulatedTrainingData_Middle_CAR_F_50_TS_50.npy,Middle,CAR,CNN,GRAD,True
1089,0.6,0.2863888888888889,0.3239441607557344,0.4248169965277778,0.5026246899500346,0.06677269833071878,0.039278891046308335,0.08279222403092969,authentic_opposing_information,100,SimulatedTrainingData_Middle_Box_F_50_TS_50.npy,Middle,Box,LSTM,,
1090,0.55,0.3748888888888889,0.36739321947080217,0.5014322916666667,0.5104177855340404,0.057796218379746536,0.06241744524645875,0.055181399369664166,,,SimulatedTrainingData_Middle_Box_F_50_TS_50.npy,Middle,Box,LSTM,FO,False
1091,0.05,0.3338888888888889,0.31311701504800543,0.5168250694444444,0.22360679774997894,0.050763501390509905,0.06570478059606968,0.04124699549101755,,,SimulatedTrainingData_Middle_Box_F_50_TS_50.npy,Middle,Box,LSTM,SG,False
1092,0.05,0.3668333333333333,0.3123039229258432,0.5147003645833333,0.22360679774997894,0.06417495073231047,0.08985222570451822,0.06860174321041643,,,SimulatedTrainingData_Middle_Box_F_50_TS_50.npy,Middle,Box,LSTM,GS,False
1093,0.1,0.3652222222222222,0.30938337126612747,0.5146808680555556,0.30779350562554625,0.06092752861137614,0.08933496458342563,0.06893767293563402,,,SimulatedTrainingData_Middle_Box_F_50_TS_50.npy,Middle,Box,LSTM,IG,False
1094,0.0,0.22527777777777777,0.12553439313101272,0.3756085590277778,0.0,0.06839843805807941,0.056145864021226205,0.06086205866181435,,,SimulatedTrainingData_Middle_Box_F_50_TS_50.npy,Middle,Box,LSTM,GRAD,False
1095,0.05,0.3203333333333333,0.1817784808163565,0.45306963541666667,0.22360679774997894,0.10700306360349135,0.17873494925204275,0.10745031475997112,,,SimulatedTrainingData_Middle_Box_F_50_TS_50.npy,Middle,Box,LSTM,FO,True
1096,0.35,0.3623333333333333,0.3630464306400273,0.5033907986111111,0.4893604849295929,0.04492705805869072,0.04518045544747111,0.04108164130519585,,,SimulatedTrainingData_Middle_Box_F_50_TS_50.npy,Middle,Box,LSTM,SG,True
1097,0.2,0.3536666666666667,0.31360091880145335,0.49141453125000006,0.4103913408340617,0.0470149907659796,0.13361699294429674,0.04044356778030258,,,SimulatedTrainingData_Middle_Box_F_50_TS_50.npy,Middle,Box,LSTM,GS,True
1098,0.1,0.3536111111111111,0.26523365646023794,0.4991736111111111,0.30779350562554625,0.11871188386602305,0.2230001557702578,0.131792065223119,,,SimulatedTrainingData_Middle_Box_F_50_TS_50.npy,Middle,Box,LSTM,IG,True
1099,0.0,0.3261111111111111,0.19110282463277897,0.4665744791666667,0.0,0.12878272498053187,0.18834929082363547,0.13821417972931208,,,SimulatedTrainingData_Middle_Box_F_50_TS_50.npy,Middle,Box,LSTM,GRAD,True
1100,0.7,0.2142777777777778,0.28434340465644276,0.35011760416666665,0.4701623459816272,0.08019410743188442,0.05857312272778524,0.09967212965525346,authentic_opposing_information,100,SimulatedTrainingData_Middle_Box_F_50_TS_50.npy,Middle,Box,CNN,,
1101,1.0,0.5999999999999999,0.572930347625819,0.8065104166666668,0.0,1.1390647892519134e-16,0.00639541360051206,0.005034092015407596,,,SimulatedTrainingData_Middle_Box_F_50_TS_50.npy,Middle,Box,CNN,FO,False
1102,0.65,0.7432777777777779,0.6048053028357652,0.8944292534722221,0.48936048492959283,0.11363935007003728,0.06848032712698275,0.07708403637378569,,,SimulatedTrainingData_Middle_Box_F_50_TS_50.npy,Middle,Box,CNN,SG,False
1103,0.85,0.6672777777777779,0.6458515995052961,0.817038263888889,0.36634754853252327,0.05001296128301437,0.06828738331814288,0.041546285058712336,,,SimulatedTrainingData_Middle_Box_F_50_TS_50.npy,Middle,Box,CNN,GS,False
1104,0.8,0.6723333333333332,0.6462093635494521,0.8216901388888889,0.41039134083406165,0.04426410781960512,0.059971671493328965,0.03755284455386386,,,SimulatedTrainingData_Middle_Box_F_50_TS_50.npy,Middle,Box,CNN,IG,False
1105,0.55,0.7460555555555556,0.6106784058101613,0.9021278298611112,0.5104177855340405,0.07478839544720324,0.04425858330778065,0.045991902045214805,,,SimulatedTrainingData_Middle_Box_F_50_TS_50.npy,Middle,Box,CNN,GRAD,False
1106,0.35,0.3423333333333334,0.3534704493231133,0.5423423784722222,0.4893604849295929,0.21437031715816565,0.2342778553525328,0.21434406180397453,,,SimulatedTrainingData_Middle_Box_F_50_TS_50.npy,Middle,Box,CNN,FO,True
1107,0.2,0.3703888888888889,0.3684062843705093,0.5025015625,0.4103913408340617,0.05388997406515743,0.05306800214485321,0.05417199790072688,,,SimulatedTrainingData_Middle_Box_F_50_TS_50.npy,Middle,Box,CNN,SG,True
1108,0.3,0.3813888888888889,0.3791265536378405,0.526030798611111,0.4701623459816272,0.04628621722644012,0.04134673733564908,0.059863482717108896,,,SimulatedTrainingData_Middle_Box_F_50_TS_50.npy,Middle,Box,CNN,GS,True
1109,0.3,0.34377777777777785,0.35925889609522044,0.5318311111111111,0.4701623459816272,0.2092796519242892,0.23093399907157053,0.2227117345472024,,,SimulatedTrainingData_Middle_Box_F_50_TS_50.npy,Middle,Box,CNN,IG,True
1110,0.2,0.23122222222222222,0.2169807552752676,0.4071881770833333,0.4103913408340617,0.1833490689685059,0.1867961718961836,0.185164809887061,,,SimulatedTrainingData_Middle_Box_F_50_TS_50.npy,Middle,Box,CNN,GRAD,True
1111,0.75,0.34822222222222227,0.3523858955477843,0.49555565972222226,0.4442616583193193,0.11887134373461736,0.0654580339950088,0.13968671277468464,authentic_opposing_information,100,SimulatedTrainingData_Middle_AutoRegressive_F_50_TS_50.npy,Middle,AutoRegressive,LSTM,,
1112,0.75,0.3597222222222222,0.36030023036172204,0.4922656250000001,0.4442616583193193,0.0670126257342396,0.046966408142509755,0.0511026854545177,,,SimulatedTrainingData_Middle_AutoRegressive_F_50_TS_50.npy,Middle,AutoRegressive,LSTM,FO,False
1113,0.0,0.3173888888888889,0.2538221237881826,0.5129566319444444,0.0,0.027959115700380056,0.044688152208558575,0.022763477476260226,,,SimulatedTrainingData_Middle_AutoRegressive_F_50_TS_50.npy,Middle,AutoRegressive,LSTM,SG,False
1114,0.35,0.3986666666666666,0.34397437777939593,0.546129201388889,0.4893604849295929,0.045233636503657644,0.1153816687227058,0.04494286227365537,,,SimulatedTrainingData_Middle_AutoRegressive_F_50_TS_50.npy,Middle,AutoRegressive,LSTM,GS,False
1115,0.6,0.4220555555555555,0.4062055913719145,0.5709370833333333,0.5026246899500346,0.04983439110405736,0.08510746515066953,0.0550535485506484,,,SimulatedTrainingData_Middle_AutoRegressive_F_50_TS_50.npy,Middle,AutoRegressive,LSTM,IG,False
1116,0.0,0.29633333333333334,0.0812259129110269,0.4700323263888889,0.0,0.029611080938729238,0.09515348930838435,0.03765705215388795,,,SimulatedTrainingData_Middle_AutoRegressive_F_50_TS_50.npy,Middle,AutoRegressive,LSTM,GRAD,False
1117,0.05,0.3452777777777778,0.23361086528374755,0.48037057291666674,0.22360679774997894,0.07782193817349078,0.12233512334931851,0.07732183252528593,,,SimulatedTrainingData_Middle_AutoRegressive_F_50_TS_50.npy,Middle,AutoRegressive,LSTM,FO,True
1118,0.2,0.37555555555555553,0.36999111553078234,0.5106830902777777,0.4103913408340617,0.046645776443735895,0.07745430239139152,0.04763305741308089,,,SimulatedTrainingData_Middle_AutoRegressive_F_50_TS_50.npy,Middle,AutoRegressive,LSTM,SG,True
1119,0.4,0.35983333333333334,0.39226238572072114,0.5048465451388888,0.5026246899500346,0.044158841117752375,0.14254578775115379,0.04276609434905243,,,SimulatedTrainingData_Middle_AutoRegressive_F_50_TS_50.npy,Middle,AutoRegressive,LSTM,GS,True
1120,0.5,0.4567777777777778,0.48274307088063884,0.6022154166666666,0.512989176042577,0.0733553927480739,0.11291571098423658,0.07038786142915561,,,SimulatedTrainingData_Middle_AutoRegressive_F_50_TS_50.npy,Middle,AutoRegressive,LSTM,IG,True
1121,0.1,0.35316666666666674,0.22969048887202606,0.4901759027777778,0.30779350562554625,0.09676594686683139,0.1762855400968047,0.10012107416125085,,,SimulatedTrainingData_Middle_AutoRegressive_F_50_TS_50.npy,Middle,AutoRegressive,LSTM,GRAD,True
1122,0.55,0.4371666666666666,0.386411703987685,0.5812651215277778,0.5104177855340405,0.1308940988250138,0.06016547552377687,0.1507199419824237,authentic_opposing_information,100,SimulatedTrainingData_Middle_AutoRegressive_F_50_TS_50.npy,Middle,AutoRegressive,CNN,,
1123,0.6,0.5063333333333333,0.5213222029160335,,0.5026246899500346,0.07886549360697202,0.01982354256767965,,,,SimulatedTrainingData_Middle_AutoRegressive_F_50_TS_50.npy,Middle,AutoRegressive,CNN,FO,False
1124,0.6,0.5669444444444445,0.5188671349262282,,0.5026246899500346,0.1715006104630936,0.21118318172293837,,,,SimulatedTrainingData_Middle_AutoRegressive_F_50_TS_50.npy,Middle,AutoRegressive,CNN,SG,False
1125,0.75,0.5224444444444444,0.5882326814286946,,0.4442616583193193,0.07586846111404176,0.04790943719953199,,,,SimulatedTrainingData_Middle_AutoRegressive_F_50_TS_50.npy,Middle,AutoRegressive,CNN,GS,False
1126,0.85,0.5318888888888889,0.5953930719322583,,0.36634754853252327,0.07273645092419231,0.06518572259107125,,,,SimulatedTrainingData_Middle_AutoRegressive_F_50_TS_50.npy,Middle,AutoRegressive,CNN,IG,False
